**********
SEED 1
**********
Iteration 1	 Training error: 0.0304545
Iteration 2	 Training error: 0.0304268
Iteration 3	 Training error: 0.0304069
Iteration 4	 Training error: 0.0303936
Iteration 5	 Training error: 0.0303869
Iteration 6	 Training error: 0.0303835
Iteration 7	 Training error: 0.0303801
Iteration 8	 Training error: 0.0303752
Iteration 9	 Training error: 0.0303689
Iteration 10	 Training error: 0.0303618
Iteration 11	 Training error: 0.0303545
Iteration 12	 Training error: 0.0303474
Iteration 13	 Training error: 0.0303406
Iteration 14	 Training error: 0.0303344
Iteration 15	 Training error: 0.0303286
Iteration 16	 Training error: 0.0303233
Iteration 17	 Training error: 0.0303185
Iteration 18	 Training error: 0.0303142
Iteration 19	 Training error: 0.0303103
Iteration 20	 Training error: 0.0303067
Iteration 21	 Training error: 0.0303035
Iteration 22	 Training error: 0.0303006
Iteration 23	 Training error: 0.030298
Iteration 24	 Training error: 0.0302956
Iteration 25	 Training error: 0.0302935
Iteration 26	 Training error: 0.0302915
Iteration 27	 Training error: 0.0302897
Iteration 28	 Training error: 0.0302881
Iteration 29	 Training error: 0.0302866
Iteration 30	 Training error: 0.0302852
Iteration 31	 Training error: 0.0302839
Iteration 32	 Training error: 0.0302828
Iteration 33	 Training error: 0.0302817
Iteration 34	 Training error: 0.0302806
Iteration 35	 Training error: 0.0302797
Iteration 36	 Training error: 0.0302788
Iteration 37	 Training error: 0.030278
Iteration 38	 Training error: 0.0302772
Iteration 39	 Training error: 0.0302764
Iteration 40	 Training error: 0.0302757
Iteration 41	 Training error: 0.0302751
Iteration 42	 Training error: 0.0302744
Iteration 43	 Training error: 0.0302738
Iteration 44	 Training error: 0.0302733
Iteration 45	 Training error: 0.0302727
Iteration 46	 Training error: 0.0302722
Iteration 47	 Training error: 0.0302717
Iteration 48	 Training error: 0.0302712
Iteration 49	 Training error: 0.0302707
Iteration 50	 Training error: 0.0302702
Iteration 51	 Training error: 0.0302698
Iteration 52	 Training error: 0.0302693
Iteration 53	 Training error: 0.0302689
We exit because the training is not improving!!
Iteration 1001	 Training error: 0.0302685
NETWORK WEIGHTS
===============
Layer 1 weights:
0.181818 -- 0.164639 
0 -- 0.169376 
0.272727 -- 0.161274 
0.0909091 -- 0.169292 
0 -- 0.163396 
0.181818 -- 0.17538 
0.272727 -- 0.155807 
0 -- 0.204268 
0 -- 0.16093 
0.0909091 -- 0.183257 
0.363636 -- 0.15817 
0 -- 0.183314 
0.0909091 -- 0.16143 
0.454545 -- 0.170102 
0 -- 0.138357 
0.272727 -- 0.17238 
0.545455 -- 0.175247 
0.181818 -- 0.161006 
0.636364 -- 0.174168 
0 -- 0.15992 
0 -- 0.171535 
0.272727 -- 0.174488 
0 -- 0.187806 
0.181818 -- 0.162907 
0.181818 -- 0.163644 
0.181818 -- 0.161632 
0.454545 -- 0.164026 
0 -- 0.164312 
0.363636 -- 0.167391 
0.0909091 -- 0.161703 
0.363636 -- 0.159984 
0 -- 0.174041 
0.0909091 -- 0.158266 
0.0909091 -- 0.161411 
0.0909091 -- 0.166313 
0 -- 0.17262 
0.272727 -- 0.160744 
0.363636 -- 0.159358 
0.0909091 -- 0.168848 
0 -- 0.168997 
0 -- 0.176265 
0 -- 0.161713 
0.181818 -- 0.162224 
0 -- 0.167588 
0.0909091 -- 0.161254 
0.0909091 -- 0.174902 
0.0909091 -- 0.171095 
0 -- 0.160456 
0.454545 -- 0.158965 
0.181818 -- 0.169686 
0.181818 -- 0.169169 
0.0909091 -- 0.162104 
0.272727 -- 0.147921 
0.0909091 -- 0.158252 
0 -- 0.165815 
0.181818 -- 0.167835 
0 -- 0.15767 
0 -- 0.162087 
0.181818 -- 0.204195 
0 -- 0.162853 
0.181818 -- 0.162795 
0.272727 -- 0.175135 
0.181818 -- 0.159781 
0 -- 0.155183 
0.181818 -- 0.157509 
0.272727 -- 0.168283 
0.0909091 -- 0.204637 
0.0909091 -- 0.158895 
0.272727 -- 0.171582 
0.0909091 -- 0.16846 
0 -- 0.170277 
0.272727 -- 0.174369 
0.181818 -- 0.177328 
0 -- 0.175022 
0.0909091 -- 0.17022 
0.0909091 -- 0.172959 
0 -- 0.159954 
0 -- 0.194314 
0 -- 0.17256 
0.363636 -- 0.170247 
0 -- 0.172481 
0.0909091 -- 0.159273 
0 -- 0.185342 
0 -- 0.155468 
0 -- 0.158752 
0.0909091 -- 0.184636 
0.181818 -- 0.174326 
0 -- 0.169395 
0.0909091 -- 0.182666 
0.272727 -- 0.165429 
0.181818 -- 0.173724 
0.181818 -- 0.195034 
0.272727 -- 0.172861 
0.727273 -- 0.161494 
0.272727 -- 0.156608 
0.181818 -- 0.162073 
0.0909091 -- 0.175497 
0.0909091 -- 0.183245 
0.272727 -- 0.150992 
0.0909091 -- 0.161708 
0 -- 0.162318 
0.454545 -- 0.174197 
0 -- 0.171527 
0.181818 -- 0.152031 
0.181818 -- 0.182561 
0.181818 -- 0.158462 
0 -- 0.173344 
0.181818 -- 0.201323 
0 -- 0.178814 
0.545455 -- 0.177689 
0 -- 0.162685 
0.181818 -- 0.163133 
0.272727 -- 0.161783 
0.181818 -- 0.16223 
0.636364 -- 0.182624 
0.272727 -- 0.180704 
0.181818 -- 0.154349 
0 -- 0.173144 
0.272727 -- 0.160694 
0.454545 -- 0.182248 
0.363636 -- 0.163768 
0 -- 0.206907 
0.181818 -- 0.159325 
0.181818 -- 0.158909 
0 -- 0.150989 
0.0909091 -- 0.146667 
0.0909091 -- 0.167821 
0.0909091 -- 0.161132 
0.0909091 -- 0.150998 
0.0909091 -- 0.162904 
0.545455 -- 0.176247 
0.0909091 -- 0.160784 
0.181818 -- 0.172341 
0.181818 -- 0.180059 
0.454545 -- 0.177131 
0.0909091 -- 0.161674 
0.0909091 -- 0.167757 
0 -- 0.152853 
0.181818 -- 0.151698 
0.272727 -- 0.154424 
0.0909091 -- 0.156565 
0.636364 -- 0.175914 
0 -- 0.172724 
0.181818 -- 0.160895 
0.545455 -- 0.167824 
0.454545 -- 0.182446 
0.454545 -- 0.161611 
0.181818 -- 0.162045 
0.0909091 -- 0.175555 
0.0909091 -- 0.161121 
0.0909091 -- 0.168925 
0 -- 0.178433 
0 -- 0.204145 
0.181818 -- 0.161112 
0.454545 -- 0.172576 
0 -- 0.167819 
0.181818 -- 0.20497 
0 -- 0.163332 
0.0909091 -- 0.167291 
0.272727 -- 0.17088 
0 -- 0.160376 
0 -- 0.161746 
0.181818 -- 0.175096 
0.272727 -- 0.159108 
0 -- 0.16474 
0.363636 -- 0.160151 
0.272727 -- 0.16108 
0 -- 0.154845 
0.272727 -- 0.164287 
0 -- 0.154983 
0.181818 -- 0.172573 
0 -- 0.174276 
0.363636 -- 0.173527 
0.0909091 -- 0.158563 
0.0909091 -- 0.194816 
0.454545 -- 0.184691 
0.181818 -- 0.145751 
0.0909091 -- 0.185335 
0 -- 0.145717 
0.272727 -- 0.165322 
0.0909091 -- 0.163862 
0 -- 0.182678 
0 -- 0.163349 
0 -- 0.161597 
0.363636 -- 0.177938 
0 -- 0.162315 
0 -- 0.15387 
0.181818 -- 0.151094 
0.0909091 -- 0.160567 
0.181818 -- 0.154866 
0 -- 0.162991 
0.0909091 -- 0.16232 
0.454545 -- 0.173281 
0.0909091 -- 0.174936 
0 -- 0.16115 
0.0909091 -- 0.150036 
0 -- 0.162544 
0.272727 -- 0.183254 
0 -- 0.164015 
0.181818 -- 0.158584 
0.0909091 -- 0.164415 
0.272727 -- 0.160871 
0.0909091 -- 0.168725 
0.363636 -- 0.162351 
0 -- 0.157353 
0.454545 -- 0.172371 
0.181818 -- 0.165973 
0.272727 -- 0.168535 
0.363636 -- 0.159513 
0.0909091 -- 0.181998 
0.0909091 -- 0.173043 
0.0909091 -- 0.161609 
0.454545 -- 0.156729 
0 -- 0.167365 
0.545455 -- 0.194768 
0.0909091 -- 0.199892 
0.0909091 -- 0.155965 
0 -- 0.155323 
0 -- 0.161836 
0.0909091 -- 0.170691 
0.181818 -- 0.209749 
0.181818 -- 0.174888 
0 -- 0.205742 
0 -- 0.167233 
0.0909091 -- 0.174356 
0 -- 0.161692 
0.545455 -- 0.168771 
0.0909091 -- 0.161907 
0.545455 -- 0.205995 
0.181818 -- 0.150989 
0.181818 -- 0.161941 
0.0909091 -- 0.197812 
0.181818 -- 0.164649 
0.181818 -- 0.159006 
0.0909091 -- 0.20644 
0 -- 0.162084 
0.181818 -- 0.162187 
0.272727 -- 0.141803 
0 -- 0.157479 
0 -- 0.173029 
0 -- 0.173697 
0.181818 -- 0.151047 
0.181818 -- 0.178432 
0.272727 -- 0.183265 
0.454545 -- 0.159864 
0.0909091 -- 0.160109 
0.636364 -- 0.172063 
0 -- 0.159419 
0.545455 -- 0.146389 
0.181818 -- 0.186855 
0.272727 -- 0.174302 
0.363636 -- 0.174572 
0 -- 0.172259 
0.272727 -- 0.167402 
0.0909091 -- 0.16022 
0.0909091 -- 0.159166 
0 -- 0.157334 
0 -- 0.150182 
0.0909091 -- 0.205521 
0.0909091 -- 0.161702 
0.181818 -- 0.158672 
0.272727 -- 0.160917 
0.181818 -- 0.160546 
0.181818 -- 0.144563 
0 -- 0.174224 
0 -- 0.176051 
0.0909091 -- 0.195779 
0 -- 0.179125 
0 -- 0.161608 
0.545455 -- 0.173029 
0.272727 -- 0.166641 
0.0909091 -- 0.171566 
0.0909091 -- 0.159811 
0 -- 0.162144 
0.363636 -- 0.162875 
0 -- 0.155268 
0.0909091 -- 0.172285 
0 -- 0.170466 
0 -- 0.15924 
0.181818 -- 0.174499 
0.181818 -- 0.170686 
0.363636 -- 0.174465 
0.181818 -- 0.205047 
0.181818 -- 0.175786 
0.363636 -- 0.162052 
0.272727 -- 0.153704 
0.0909091 -- 0.16818 
0 -- 0.139072 
0 -- 0.177049 
0.181818 -- 0.15793 
0.0909091 -- 0.172628 
0 -- 0.16142 
0 -- 0.162992 
0 -- 0.169845 
0.0909091 -- 0.160039 
0 -- 0.16827 
0 -- 0.16002 
We end!! => Final test error: 0.027408
**********
SEED 3
**********
Iteration 1	 Training error: 0.0305008
Iteration 2	 Training error: 0.03042
Iteration 3	 Training error: 0.0303974
Iteration 4	 Training error: 0.0303852
Iteration 5	 Training error: 0.0303761
Iteration 6	 Training error: 0.0303684
Iteration 7	 Training error: 0.0303614
Iteration 8	 Training error: 0.0303548
Iteration 9	 Training error: 0.0303486
Iteration 10	 Training error: 0.0303426
Iteration 11	 Training error: 0.0303369
Iteration 12	 Training error: 0.0303315
Iteration 13	 Training error: 0.0303263
Iteration 14	 Training error: 0.0303215
Iteration 15	 Training error: 0.0303169
Iteration 16	 Training error: 0.0303127
Iteration 17	 Training error: 0.0303087
Iteration 18	 Training error: 0.030305
Iteration 19	 Training error: 0.0303016
Iteration 20	 Training error: 0.0302984
Iteration 21	 Training error: 0.0302955
Iteration 22	 Training error: 0.0302928
Iteration 23	 Training error: 0.0302902
Iteration 24	 Training error: 0.0302879
Iteration 25	 Training error: 0.0302857
Iteration 26	 Training error: 0.0302836
Iteration 27	 Training error: 0.0302817
Iteration 28	 Training error: 0.0302799
Iteration 29	 Training error: 0.0302782
Iteration 30	 Training error: 0.0302766
Iteration 31	 Training error: 0.0302751
Iteration 32	 Training error: 0.0302737
Iteration 33	 Training error: 0.0302723
Iteration 34	 Training error: 0.030271
Iteration 35	 Training error: 0.0302698
Iteration 36	 Training error: 0.0302686
Iteration 37	 Training error: 0.0302674
Iteration 38	 Training error: 0.0302663
Iteration 39	 Training error: 0.0302653
Iteration 40	 Training error: 0.0302642
Iteration 41	 Training error: 0.0302632
Iteration 42	 Training error: 0.0302622
Iteration 43	 Training error: 0.0302613
Iteration 44	 Training error: 0.0302604
Iteration 45	 Training error: 0.0302595
Iteration 46	 Training error: 0.0302586
Iteration 47	 Training error: 0.0302577
Iteration 48	 Training error: 0.0302568
Iteration 49	 Training error: 0.0302559
Iteration 50	 Training error: 0.0302551
Iteration 51	 Training error: 0.0302543
Iteration 52	 Training error: 0.0302534
Iteration 53	 Training error: 0.0302526
We exit because the training is not improving!!
Iteration 1001	 Training error: 0.0302518
NETWORK WEIGHTS
===============
Layer 1 weights:
 Neuron 0: -1.05665 0.868363 -0.824344 -0.358903 
 Neuron 1: -1.32725 -0.0919821 -0.965754 0.662153 

Layer 2 weights:
 Neuron 0: -1.30858 -0.578407 -0.744117 

Desired output Vs Obtained output (test)
=========================================
0.0909091 -- 0.16698 
0.0909091 -- 0.174435 
0.272727 -- 0.164283 
0.0909091 -- 0.17927 
0.272727 -- 0.18571 
0 -- 0.182119 
0.363636 -- 0.177179 
0 -- 0.159268 
0.272727 -- 0.180855 
0.0909091 -- 0.184385 
0.181818 -- 0.183095 
0 -- 0.149607 
0.636364 -- 0.168145 
0 -- 0.162427 
0.272727 -- 0.163972 
0 -- 0.15962 
0.363636 -- 0.179343 
0.0909091 -- 0.163899 
0.0909091 -- 0.162341 
0.272727 -- 0.185235 
0 -- 0.162266 
0 -- 0.167458 
0.636364 -- 0.168265 
0.363636 -- 0.160553 
0.454545 -- 0.164802 
0.272727 -- 0.163251 
0.0909091 -- 0.157413 
0.0909091 -- 0.182272 
0.272727 -- 0.178354 
0.0909091 -- 0.145699 
0 -- 0.193677 
0.181818 -- 0.154028 
0.363636 -- 0.174344 
0.181818 -- 0.171555 
0.181818 -- 0.149553 
0 -- 0.147391 
0 -- 0.179097 
0 -- 0.160117 
0.272727 -- 0.160468 
0 -- 0.168705 
0.0909091 -- 0.163799 
0.0909091 -- 0.163361 
0.272727 -- 0.154633 
0.363636 -- 0.15607 
0.272727 -- 0.151373 
0.0909091 -- 0.16606 
0.0909091 -- 0.1565 
0.0909091 -- 0.159661 
0.0909091 -- 0.168191 
0.0909091 -- 0.179122 
0.0909091 -- 0.16573 
0.818182 -- 0.19172 
0.545455 -- 0.179018 
0 -- 0.171329 
0.272727 -- 0.168433 
0.272727 -- 0.173137 
0 -- 0.162646 
0.0909091 -- 0.167647 
0.363636 -- 0.173961 
0.0909091 -- 0.160727 
0.272727 -- 0.172117 
0.363636 -- 0.147597 
0.181818 -- 0.164362 
0.454545 -- 0.179424 
0.181818 -- 0.192531 
0.0909091 -- 0.160454 
0.272727 -- 0.16032 
0.181818 -- 0.155828 
0 -- 0.159643 
0.0909091 -- 0.160619 
0.181818 -- 0.173034 
0.272727 -- 0.144649 
0.0909091 -- 0.186105 
0 -- 0.178696 
0.0909091 -- 0.17923 
0 -- 0.159458 
0 -- 0.165196 
0 -- 0.155486 
0 -- 0.176111 
0 -- 0.161199 
0.0909091 -- 0.179303 
0.272727 -- 0.149687 
0 -- 0.159443 
0.363636 -- 0.193982 
0.0909091 -- 0.182379 
0.0909091 -- 0.170319 
0.545455 -- 0.170021 
0.181818 -- 0.180455 
0.0909091 -- 0.167343 
0.272727 -- 0.180246 
0.0909091 -- 0.179877 
0.363636 -- 0.155711 
0 -- 0.170899 
0 -- 0.174126 
0 -- 0.185227 
0.0909091 -- 0.142218 
0 -- 0.165843 
0.181818 -- 0.160795 
0 -- 0.178392 
0.0909091 -- 0.185269 
0.363636 -- 0.166731 
0.181818 -- 0.155378 
0 -- 0.178356 
0 -- 0.177068 
0 -- 0.166046 
0.272727 -- 0.17993 
0.0909091 -- 0.159108 
0.0909091 -- 0.152471 
0.0909091 -- 0.159414 
0.363636 -- 0.185258 
0.363636 -- 0.14819 
0 -- 0.167115 
0.272727 -- 0.156428 
0 -- 0.145251 
0.454545 -- 0.174901 
0.272727 -- 0.168547 
0.272727 -- 0.156504 
0 -- 0.171452 
0 -- 0.192305 
0.545455 -- 0.180799 
0.454545 -- 0.183086 
0.181818 -- 0.166848 
0.0909091 -- 0.16475 
0 -- 0.171225 
0 -- 0.165733 
0.454545 -- 0.160362 
0.0909091 -- 0.160052 
0 -- 0.160438 
0.0909091 -- 0.178269 
0.636364 -- 0.19253 
0.0909091 -- 0.164134 
0 -- 0.167345 
0 -- 0.165971 
0 -- 0.144296 
0 -- 0.159988 
0.0909091 -- 0.165212 
0.181818 -- 0.17256 
0.181818 -- 0.172926 
0 -- 0.168427 
0.181818 -- 0.185247 
0.181818 -- 0.183823 
0.181818 -- 0.137442 
0.272727 -- 0.153469 
0 -- 0.17922 
0 -- 0.181678 
0 -- 0.160637 
0.0909091 -- 0.178987 
0.0909091 -- 0.155691 
0 -- 0.195612 
0 -- 0.153813 
0.363636 -- 0.172642 
0 -- 0.154346 
0 -- 0.16438 
0.181818 -- 0.180697 
0.272727 -- 0.162622 
0.272727 -- 0.154236 
0.0909091 -- 0.164118 
0 -- 0.177135 
0 -- 0.179642 
0.545455 -- 0.164117 
0.181818 -- 0.184658 
0 -- 0.160467 
0 -- 0.178949 
0 -- 0.182238 
0.181818 -- 0.18951 
0.272727 -- 0.17881 
0.0909091 -- 0.194814 
0.363636 -- 0.175837 
0.181818 -- 0.184802 
0.454545 -- 0.165846 
0.272727 -- 0.175983 
0.181818 -- 0.181757 
0 -- 0.159095 
0 -- 0.180584 
0.181818 -- 0.172288 
0 -- 0.167583 
0 -- 0.171024 
0.545455 -- 0.192253 
0.0909091 -- 0.162531 
0 -- 0.172759 
0 -- 0.181984 
0.181818 -- 0.16153 
0 -- 0.184766 
0.181818 -- 0.179202 
0 -- 0.1938 
0 -- 0.181081 
0.181818 -- 0.179313 
0 -- 0.160318 
0.0909091 -- 0.181045 
0 -- 0.162466 
0.181818 -- 0.159211 
0.272727 -- 0.163736 
0 -- 0.166801 
0.363636 -- 0.178257 
0.0909091 -- 0.165037 
0.181818 -- 0.177733 
0 -- 0.180362 
0 -- 0.140474 
0.545455 -- 0.178927 
0.636364 -- 0.173682 
0.454545 -- 0.145015 
0.181818 -- 0.192665 
0 -- 0.167106 
0 -- 0.180247 
0.0909091 -- 0.178406 
0 -- 0.178199 
0.272727 -- 0.148291 
0 -- 0.163275 
0.181818 -- 0.160595 
0.272727 -- 0.158457 
0.272727 -- 0.160518 
0.181818 -- 0.166593 
0.0909091 -- 0.160128 
0.363636 -- 0.157754 
0.181818 -- 0.16088 
0 -- 0.168701 
0.363636 -- 0.174154 
0.0909091 -- 0.157218 
0.0909091 -- 0.170425 
0.272727 -- 0.193636 
0.0909091 -- 0.160487 
0 -- 0.157948 
0.181818 -- 0.158699 
0.272727 -- 0.143491 
0.272727 -- 0.193889 
0.272727 -- 0.162931 
0.818182 -- 0.148785 
0.454545 -- 0.177647 
0 -- 0.163341 
0.0909091 -- 0.17874 
0.636364 -- 0.168095 
0.181818 -- 0.180647 
0.363636 -- 0.166372 
0.0909091 -- 0.149476 
0 -- 0.178374 
0.363636 -- 0.152384 
0.454545 -- 0.178674 
0 -- 0.179307 
0.363636 -- 0.179233 
0 -- 0.158149 
0.181818 -- 0.177436 
0 -- 0.16568 
0.0909091 -- 0.172096 
0 -- 0.179164 
0.0909091 -- 0.165424 
0.181818 -- 0.172223 
0.545455 -- 0.179237 
0 -- 0.167734 
0.363636 -- 0.182279 
0.181818 -- 0.16912 
0 -- 0.171506 
0.272727 -- 0.160896 
0.0909091 -- 0.171445 
0 -- 0.16461 
0.181818 -- 0.179739 
0.272727 -- 0.152737 
0 -- 0.192406 
0 -- 0.15885 
0.0909091 -- 0.185243 
0.363636 -- 0.158737 
0 -- 0.185286 
0.0909091 -- 0.160562 
0.454545 -- 0.172025 
0 -- 0.143322 
0.272727 -- 0.177148 
0.545455 -- 0.180863 
0.181818 -- 0.164821 
0.636364 -- 0.179105 
0 -- 0.16029 
0 -- 0.176487 
0.272727 -- 0.178537 
0 -- 0.184755 
0.181818 -- 0.164461 
0.181818 -- 0.16537 
0.181818 -- 0.160928 
0.454545 -- 0.165669 
0 -- 0.168106 
0.363636 -- 0.170321 
0.0909091 -- 0.161947 
0.363636 -- 0.163082 
0 -- 0.17876 
0.0909091 -- 0.15832 
0.0909091 -- 0.16073 
0.0909091 -- 0.169148 
0 -- 0.177031 
0.272727 -- 0.158331 
0.363636 -- 0.157285 
0.0909091 -- 0.172078 
0 -- 0.172984 
0 -- 0.178343 
0 -- 0.16542 
0.181818 -- 0.161883 
0 -- 0.170768 
0.0909091 -- 0.164667 
0.0909091 -- 0.179709 
0.0909091 -- 0.175423 
0 -- 0.163578 
0.454545 -- 0.159497 
0.181818 -- 0.1738 
0.181818 -- 0.171379 
0.0909091 -- 0.161179 
0.272727 -- 0.148837 
0.0909091 -- 0.152375 
0 -- 0.168355 
0.181818 -- 0.171496 
0 -- 0.162144 
0 -- 0.161758 
0.181818 -- 0.192327 
0 -- 0.162932 
0.181818 -- 0.164045 
0.272727 -- 0.180238 
0.181818 -- 0.156371 
0 -- 0.148325 
0.181818 -- 0.152169 
0.272727 -- 0.170634 
0.0909091 -- 0.192837 
0.0909091 -- 0.153812 
0.272727 -- 0.174546 
0.0909091 -- 0.17394 
0 -- 0.172212 
0.272727 -- 0.179736 
0.181818 -- 0.178538 
0 -- 0.18016 
0.0909091 -- 0.174696 
0.0909091 -- 0.175094 
0 -- 0.157853 
0 -- 0.188177 
0 -- 0.176403 
0.363636 -- 0.175638 
0 -- 0.176988 
0.0909091 -- 0.154591 
0 -- 0.186099 
0 -- 0.150674 
0 -- 0.153611 
0.0909091 -- 0.185228 
0.181818 -- 0.17986 
0 -- 0.171557 
0.0909091 -- 0.181983 
0.272727 -- 0.16854 
0.181818 -- 0.178892 
0.181818 -- 0.188581 
0.272727 -- 0.177833 
0.727273 -- 0.160859 
0.272727 -- 0.162814 
0.181818 -- 0.162087 
0.0909091 -- 0.180553 
0.0909091 -- 0.185237 
0.272727 -- 0.149702 
0.0909091 -- 0.163564 
0 -- 0.162579 
0.454545 -- 0.178825 
0 -- 0.17311 
0.181818 -- 0.151887 
0.181818 -- 0.181895 
0.181818 -- 0.153272 
0 -- 0.178494 
0.181818 -- 0.193814 
0 -- 0.181785 
0.545455 -- 0.180922 
0 -- 0.164319 
0.181818 -- 0.166498 
0.272727 -- 0.162228 
0.181818 -- 0.16258 
0.636364 -- 0.181867 
0.272727 -- 0.181163 
0.181818 -- 0.140726 
0 -- 0.174224 
0.272727 -- 0.16066 
0.454545 -- 0.18162 
0.363636 -- 0.165219 
0 -- 0.194165 
0.181818 -- 0.156038 
0.181818 -- 0.156929 
0 -- 0.155937 
0.0909091 -- 0.137425 
0.0909091 -- 0.171388 
0.0909091 -- 0.160833 
0.0909091 -- 0.155194 
0.0909091 -- 0.169702 
0.545455 -- 0.177796 
0.0909091 -- 0.158202 
0.181818 -- 0.177147 
0.181818 -- 0.182638 
0.454545 -- 0.17816 
0.0909091 -- 0.166367 
0.0909091 -- 0.171373 
0 -- 0.153912 
0.181818 -- 0.149157 
0.272727 -- 0.141881 
0.0909091 -- 0.16133 
0.636364 -- 0.180126 
0 -- 0.177886 
0.181818 -- 0.160465 
0.545455 -- 0.170312 
0.454545 -- 0.183905 
0.454545 -- 0.160683 
0.181818 -- 0.166291 
0.0909091 -- 0.180795 
0.0909091 -- 0.160531 
0.0909091 -- 0.171244 
0 -- 0.179278 
0 -- 0.192297 
0.181818 -- 0.160524 
0.454545 -- 0.175401 
0 -- 0.171271 
0.181818 -- 0.193024 
0 -- 0.165425 
0.0909091 -- 0.170312 
0.272727 -- 0.173718 
0 -- 0.159874 
0 -- 0.161259 
0.181818 -- 0.180183 
0.272727 -- 0.154716 
0 -- 0.16846 
0.363636 -- 0.163035 
0.272727 -- 0.159474 
0 -- 0.144409 
0.272727 -- 0.166445 
0 -- 0.143352 
0.181818 -- 0.177482 
0 -- 0.179019 
0.363636 -- 0.175823 
0.0909091 -- 0.152604 
0.0909091 -- 0.191715 
0.454545 -- 0.184831 
0.181818 -- 0.138753 
0.0909091 -- 0.186094 
0 -- 0.150699 
0.272727 -- 0.168009 
0.0909091 -- 0.165252 
0 -- 0.184025 
0 -- 0.164743 
0 -- 0.161446 
0.363636 -- 0.182505 
0 -- 0.16204 
0 -- 0.140678 
0.181818 -- 0.148395 
0.0909091 -- 0.159773 
0.181818 -- 0.150907 
0 -- 0.163746 
0.0909091 -- 0.165735 
0.454545 -- 0.178451 
0.0909091 -- 0.179728 
0 -- 0.1606 
0.0909091 -- 0.147794 
0 -- 0.162724 
0.272727 -- 0.185244 
0 -- 0.166701 
0.181818 -- 0.153288 
0.0909091 -- 0.166937 
0.272727 -- 0.160017 
0.0909091 -- 0.172362 
0.363636 -- 0.162483 
0 -- 0.155556 
0.454545 -- 0.17363 
0.181818 -- 0.16853 
0.272727 -- 0.172247 
0.363636 -- 0.155629 
0.0909091 -- 0.181934 
0.0909091 -- 0.17829 
0.0909091 -- 0.161775 
0.454545 -- 0.15109 
0 -- 0.170052 
0.545455 -- 0.191699 
0.0909091 -- 0.192995 
0.0909091 -- 0.145595 
0 -- 0.143522 
0 -- 0.161026 
0.0909091 -- 0.173933 
0.181818 -- 0.195595 
0.181818 -- 0.179522 
0 -- 0.193509 
0 -- 0.170521 
0.0909091 -- 0.178926 
0 -- 0.160757 
0.545455 -- 0.172034 
0.0909091 -- 0.170036 
0.545455 -- 0.19363 
0.181818 -- 0.149146 
0.181818 -- 0.162363 
0.0909091 -- 0.189979 
0.181818 -- 0.167141 
0.181818 -- 0.153864 
0.0909091 -- 0.19395 
0 -- 0.161053 
0.181818 -- 0.162212 
0.272727 -- 0.145658 
0 -- 0.154102 
0 -- 0.179086 
0 -- 0.178721 
0.181818 -- 0.15209 
0.181818 -- 0.179317 
0.272727 -- 0.18525 
0.454545 -- 0.159482 
0.0909091 -- 0.159767 
0.636364 -- 0.17656 
0 -- 0.162644 
0.545455 -- 0.150203 
0.181818 -- 0.184987 
0.272727 -- 0.179358 
0.363636 -- 0.177084 
0 -- 0.176663 
0.272727 -- 0.17114 
0.0909091 -- 0.156499 
0.0909091 -- 0.156459 
0 -- 0.153773 
0 -- 0.148458 
0.0909091 -- 0.193373 
0.0909091 -- 0.162177 
0.181818 -- 0.153633 
0.272727 -- 0.160785 
0.181818 -- 0.157974 
0.181818 -- 0.148949 
0 -- 0.179306 
0 -- 0.181139 
0.0909091 -- 0.192239 
0 -- 0.18241 
0 -- 0.161148 
0.545455 -- 0.178272 
0.272727 -- 0.172519 
0.0909091 -- 0.173138 
0.0909091 -- 0.156261 
0 -- 0.161663 
0.363636 -- 0.165484 
0 -- 0.144941 
0.0909091 -- 0.17712 
0 -- 0.177193 
0 -- 0.162545 
0.181818 -- 0.179599 
0.181818 -- 0.172517 
0.363636 -- 0.176492 
0.181818 -- 0.193054 
0.181818 -- 0.179335 
0.363636 -- 0.161666 
0.272727 -- 0.14357 
0.0909091 -- 0.170577 
0 -- 0.144205 
0 -- 0.182017 
0.181818 -- 0.16136 
0.0909091 -- 0.177993 
0 -- 0.159854 
0 -- 0.166569 
0 -- 0.173038 
0.0909091 -- 0.159791 
0 -- 0.170882 
0 -- 0.166067 
We end!! => Final test error: 0.0273866
**********
SEED 4
**********
Iteration 1	 Training error: 0.0305219
Iteration 2	 Training error: 0.0304829
Iteration 3	 Training error: 0.0304523
Iteration 4	 Training error: 0.030428
Iteration 5	 Training error: 0.0304096
Iteration 6	 Training error: 0.0303961
Iteration 7	 Training error: 0.0303862
Iteration 8	 Training error: 0.0303783
Iteration 9	 Training error: 0.0303714
Iteration 10	 Training error: 0.030365
Iteration 11	 Training error: 0.0303589
Iteration 12	 Training error: 0.0303531
Iteration 13	 Training error: 0.0303475
Iteration 14	 Training error: 0.0303422
Iteration 15	 Training error: 0.0303372
Iteration 16	 Training error: 0.0303324
Iteration 17	 Training error: 0.0303279
Iteration 18	 Training error: 0.0303237
Iteration 19	 Training error: 0.0303197
Iteration 20	 Training error: 0.0303159
Iteration 21	 Training error: 0.0303124
Iteration 22	 Training error: 0.0303091
Iteration 23	 Training error: 0.030306
Iteration 24	 Training error: 0.0303031
Iteration 25	 Training error: 0.0303003
