**********
SEED 1
**********
Iteration 1	 Training error: 0.0304446
Iteration 2	 Training error: 0.0304391
Iteration 3	 Training error: 0.0304336
Iteration 4	 Training error: 0.0304284
Iteration 5	 Training error: 0.0304234
Iteration 6	 Training error: 0.0304188
Iteration 7	 Training error: 0.0304145
Iteration 8	 Training error: 0.0304106
Iteration 9	 Training error: 0.0304072
Iteration 10	 Training error: 0.030404
Iteration 11	 Training error: 0.0304012
Iteration 12	 Training error: 0.0303987
Iteration 13	 Training error: 0.0303964
Iteration 14	 Training error: 0.0303943
Iteration 15	 Training error: 0.0303924
Iteration 16	 Training error: 0.0303906
Iteration 17	 Training error: 0.030389
Iteration 18	 Training error: 0.0303874
Iteration 19	 Training error: 0.030386
Iteration 20	 Training error: 0.0303846
Iteration 21	 Training error: 0.0303832
Iteration 22	 Training error: 0.0303819
Iteration 23	 Training error: 0.0303806
Iteration 24	 Training error: 0.0303792
Iteration 25	 Training error: 0.0303779
Iteration 26	 Training error: 0.0303766
Iteration 27	 Training error: 0.0303752
Iteration 28	 Training error: 0.0303738
Iteration 29	 Training error: 0.0303724
Iteration 30	 Training error: 0.0303709
Iteration 31	 Training error: 0.0303693
Iteration 32	 Training error: 0.0303677
Iteration 33	 Training error: 0.0303659
Iteration 34	 Training error: 0.0303641
Iteration 35	 Training error: 0.0303622
Iteration 36	 Training error: 0.0303601
Iteration 37	 Training error: 0.030358
Iteration 38	 Training error: 0.0303557
Iteration 39	 Training error: 0.0303532
Iteration 40	 Training error: 0.0303505
Iteration 41	 Training error: 0.0303477
Iteration 42	 Training error: 0.0303447
Iteration 43	 Training error: 0.0303415
Iteration 44	 Training error: 0.0303382
Iteration 45	 Training error: 0.0303346
Iteration 46	 Training error: 0.0303308
Iteration 47	 Training error: 0.0303269
Iteration 48	 Training error: 0.0303229
Iteration 49	 Training error: 0.0303188
We exit because the training is not improving!!
Iteration 1001	 Training error: 0.0303147
NETWORK WEIGHTS
===============
Layer 1 weights:
0.181818 -- 0.179228 
0.363636 -- 0.169512 
0.0909091 -- 0.155002 
0 -- 0.176824 
0.363636 -- 0.154251 
0.454545 -- 0.17666 
0 -- 0.177897 
0.363636 -- 0.177855 
0 -- 0.158137 
0.181818 -- 0.176193 
0 -- 0.163797 
0.0909091 -- 0.17249 
0 -- 0.178744 
0.0909091 -- 0.16481 
0.181818 -- 0.170696 
0.545455 -- 0.177825 
0 -- 0.165844 
0.363636 -- 0.18277 
0.181818 -- 0.169737 
0 -- 0.17471 
0.272727 -- 0.159893 
0.0909091 -- 0.174669 
0 -- 0.163036 
0.181818 -- 0.179025 
0.272727 -- 0.153382 
0 -- 0.195473 
0 -- 0.158837 
0.0909091 -- 0.186251 
0.363636 -- 0.157146 
0 -- 0.186298 
0.0909091 -- 0.159872 
0.454545 -- 0.175207 
0 -- 0.147829 
0.272727 -- 0.175605 
0.545455 -- 0.179135 
0.181818 -- 0.163898 
0.636364 -- 0.177754 
0 -- 0.158795 
0 -- 0.174701 
0.272727 -- 0.177945 
0 -- 0.188168 
0.181818 -- 0.1627 
0.181818 -- 0.163644 
0.181818 -- 0.160171 
0.454545 -- 0.164055 
0 -- 0.167763 
0.363636 -- 0.168801 
0.0909091 -- 0.160677 
0.363636 -- 0.161874 
0 -- 0.17756 
0.0909091 -- 0.156985 
0.0909091 -- 0.159948 
0.0909091 -- 0.172238 
0 -- 0.1758 
0.272727 -- 0.158505 
0.363636 -- 0.157124 
0.0909091 -- 0.172692 
0 -- 0.171153 
0 -- 0.180665 
0 -- 0.164565 
0.181818 -- 0.161017 
0 -- 0.169711 
0.0909091 -- 0.16364 
0.0909091 -- 0.178571 
0.0909091 -- 0.173898 
0 -- 0.162352 
0.454545 -- 0.157904 
0.181818 -- 0.172162 
0.181818 -- 0.174896 
0.0909091 -- 0.160644 
0.272727 -- 0.149372 
0.0909091 -- 0.154634 
0 -- 0.166594 
0.181818 -- 0.169678 
0 -- 0.162374 
0 -- 0.160861 
0.181818 -- 0.195426 
0 -- 0.161937 
0.181818 -- 0.162444 
0.272727 -- 0.178909 
0.181818 -- 0.157079 
0 -- 0.150655 
0.181818 -- 0.154068 
0.272727 -- 0.173623 
0.0909091 -- 0.195811 
0.0909091 -- 0.155561 
0.272727 -- 0.174768 
0.0909091 -- 0.171349 
0 -- 0.175851 
0.272727 -- 0.178055 
0.181818 -- 0.18046 
0 -- 0.178773 
0.0909091 -- 0.172931 
0.0909091 -- 0.176869 
0 -- 0.157743 
0 -- 0.191623 
0 -- 0.175653 
0.363636 -- 0.173381 
0 -- 0.175656 
0.0909091 -- 0.156124 
0 -- 0.187639 
0 -- 0.151723 
0 -- 0.155387 
0.0909091 -- 0.186936 
0.181818 -- 0.178031 
0 -- 0.175171 
0.0909091 -- 0.184716 
0.272727 -- 0.172388 
0.181818 -- 0.177299 
0.181818 -- 0.19199 
0.272727 -- 0.176242 
0.727273 -- 0.160038 
0.272727 -- 0.160245 
0.181818 -- 0.160994 
0.0909091 -- 0.179315 
0.0909091 -- 0.186242 
0.272727 -- 0.149043 
0.0909091 -- 0.161504 
0 -- 0.161385 
0.454545 -- 0.177724 
0 -- 0.176645 
0.181818 -- 0.151782 
0.181818 -- 0.184615 
0.181818 -- 0.155071 
0 -- 0.177687 
0.181818 -- 0.196008 
0 -- 0.182529 
0.545455 -- 0.181248 
0 -- 0.162483 
0.181818 -- 0.169046 
0.272727 -- 0.160895 
0.181818 -- 0.161341 
0.636364 -- 0.184768 
0.272727 -- 0.183381 
0.181818 -- 0.148383 
0 -- 0.177543 
0.272727 -- 0.159437 
0.454545 -- 0.184709 
0.363636 -- 0.163669 
0 -- 0.196762 
0.181818 -- 0.156635 
0.181818 -- 0.156701 
0 -- 0.163107 
0.0909091 -- 0.144663 
0.0909091 -- 0.16962 
0.0909091 -- 0.1598 
0.0909091 -- 0.154022 
0.0909091 -- 0.166479 
0.545455 -- 0.179603 
0.0909091 -- 0.158491 
0.181818 -- 0.175571 
0.181818 -- 0.18342 
0.454545 -- 0.180823 
0.0909091 -- 0.166296 
0.0909091 -- 0.170353 
0 -- 0.152923 
0.181818 -- 0.148826 
0.272727 -- 0.148851 
0.0909091 -- 0.16067 
0.636364 -- 0.179787 
0 -- 0.176145 
0.181818 -- 0.159448 
0.545455 -- 0.17337 
0.454545 -- 0.185312 
0.454545 -- 0.160059 
0.181818 -- 0.165797 
0.0909091 -- 0.179397 
0.0909091 -- 0.159639 
0.0909091 -- 0.1751 
0 -- 0.182227 
0 -- 0.195408 
0.181818 -- 0.159625 
0.454545 -- 0.177059 
0 -- 0.171736 
0.181818 -- 0.195919 
0 -- 0.163445 
0.0909091 -- 0.168727 
0.272727 -- 0.174621 
0 -- 0.158856 
0 -- 0.160388 
0.181818 -- 0.178846 
0.272727 -- 0.156015 
0 -- 0.168188 
0.363636 -- 0.160587 
0.272727 -- 0.159186 
0 -- 0.150022 
0.272727 -- 0.16461 
0 -- 0.149647 
0.181818 -- 0.17588 
0 -- 0.177838 
0.363636 -- 0.177291 
0.0909091 -- 0.154926 
0.0909091 -- 0.193567 
0.454545 -- 0.18679 
0.181818 -- 0.144932 
0.0909091 -- 0.187634 
0 -- 0.158943 
0.272727 -- 0.166111 
0.0909091 -- 0.163846 
0 -- 0.185468 
0 -- 0.163218 
0 -- 0.160399 
0.363636 -- 0.181901 
0 -- 0.161176 
0 -- 0.148108 
0.181818 -- 0.148203 
0.0909091 -- 0.158934 
0.181818 -- 0.152232 
0 -- 0.1624 
0.0909091 -- 0.165649 
0.454545 -- 0.177627 
0.0909091 -- 0.178607 
0 -- 0.159684 
0.0909091 -- 0.147632 
0 -- 0.161618 
0.272727 -- 0.186249 
0 -- 0.16455 
0.181818 -- 0.155158 
0.0909091 -- 0.16494 
0.272727 -- 0.159244 
0.0909091 -- 0.170906 
0.363636 -- 0.161357 
0 -- 0.15495 
0.454545 -- 0.177351 
0.181818 -- 0.166782 
0.272727 -- 0.170576 
0.363636 -- 0.156624 
0.0909091 -- 0.184429 
0.0909091 -- 0.177434 
0.0909091 -- 0.160515 
0.454545 -- 0.153234 
0 -- 0.173989 
0.545455 -- 0.193546 
0.0909091 -- 0.195348 
0.0909091 -- 0.15107 
0 -- 0.149885 
0 -- 0.160372 
0.0909091 -- 0.174011 
0.181818 -- 0.197676 
0.181818 -- 0.178525 
0 -- 0.196238 
0 -- 0.168807 
0.0909091 -- 0.177895 
0 -- 0.16015 
0.545455 -- 0.172646 
0.0909091 -- 0.16772 
0.545455 -- 0.196366 
0.181818 -- 0.148668 
0.181818 -- 0.161018 
0.0909091 -- 0.193273 
0.181818 -- 0.165349 
0.181818 -- 0.155659 
0.0909091 -- 0.196594 
0 -- 0.16058 
0.181818 -- 0.161126 
0.272727 -- 0.158708 
0 -- 0.154759 
0 -- 0.176798 
0 -- 0.17724 
0.181818 -- 0.15158 
0.181818 -- 0.181967 
0.272727 -- 0.186258 
0.454545 -- 0.158366 
0.0909091 -- 0.158642 
0.636364 -- 0.17514 
0 -- 0.1614 
0.545455 -- 0.150689 
0.181818 -- 0.187844 
0.272727 -- 0.177936 
0.363636 -- 0.17877 
0 -- 0.175354 
0.272727 -- 0.169179 
0.0909091 -- 0.157462 
0.0909091 -- 0.156685 
0 -- 0.154551 
0 -- 0.148099 
0.0909091 -- 0.196143 
0.0909091 -- 0.160817 
0.181818 -- 0.155338 
0.272727 -- 0.159637 
0.181818 -- 0.158225 
0.181818 -- 0.160108 
0 -- 0.177853 
0 -- 0.179931 
0.0909091 -- 0.194064 
0 -- 0.182701 
0 -- 0.160239 
0.545455 -- 0.177421 
0.272727 -- 0.169582 
0.0909091 -- 0.17659 
0.0909091 -- 0.157064 
0 -- 0.160858 
0.363636 -- 0.163196 
0 -- 0.15043 
0.0909091 -- 0.175513 
0 -- 0.174369 
0 -- 0.161311 
0.181818 -- 0.178167 
0.181818 -- 0.176155 
0.363636 -- 0.17806 
0.181818 -- 0.196098 
0.181818 -- 0.179349 
0.363636 -- 0.160798 
0.272727 -- 0.149164 
0.0909091 -- 0.173728 
0 -- 0.148525 
0 -- 0.18099 
0.181818 -- 0.160642 
0.0909091 -- 0.177086 
0 -- 0.159575 
0 -- 0.165855 
0 -- 0.172749 
0.0909091 -- 0.158608 
0 -- 0.172506 
0 -- 0.165448 
We end!! => Final test error: 0.0273841
**********
SEED 3
**********
Iteration 1	 Training error: 0.0304752
Iteration 2	 Training error: 0.0304687
Iteration 3	 Training error: 0.0304626
Iteration 4	 Training error: 0.0304564
Iteration 5	 Training error: 0.0304498
Iteration 6	 Training error: 0.0304427
Iteration 7	 Training error: 0.0304351
Iteration 8	 Training error: 0.0304271
Iteration 9	 Training error: 0.0304186
Iteration 10	 Training error: 0.03041
Iteration 11	 Training error: 0.0304012
Iteration 12	 Training error: 0.0303924
Iteration 13	 Training error: 0.0303839
Iteration 14	 Training error: 0.0303755
Iteration 15	 Training error: 0.0303675
Iteration 16	 Training error: 0.0303598
Iteration 17	 Training error: 0.0303524
Iteration 18	 Training error: 0.0303454
Iteration 19	 Training error: 0.0303388
Iteration 20	 Training error: 0.0303325
Iteration 21	 Training error: 0.0303266
Iteration 22	 Training error: 0.030321
Iteration 23	 Training error: 0.0303159
Iteration 24	 Training error: 0.0303111
Iteration 25	 Training error: 0.0303068
Iteration 26	 Training error: 0.030303
Iteration 27	 Training error: 0.0302995
Iteration 28	 Training error: 0.0302965
Iteration 29	 Training error: 0.0302938
Iteration 30	 Training error: 0.0302915
Iteration 31	 Training error: 0.0302895
Iteration 32	 Training error: 0.0302878
Iteration 33	 Training error: 0.0302863
Iteration 34	 Training error: 0.0302849
Iteration 35	 Training error: 0.0302837
Iteration 36	 Training error: 0.0302826
Iteration 37	 Training error: 0.0302816
Iteration 38	 Training error: 0.0302807
Iteration 39	 Training error: 0.0302798
Iteration 40	 Training error: 0.030279
Iteration 41	 Training error: 0.0302782
Iteration 42	 Training error: 0.0302774
Iteration 43	 Training error: 0.0302767
Iteration 44	 Training error: 0.030276
Iteration 45	 Training error: 0.0302754
Iteration 46	 Training error: 0.0302747
Iteration 47	 Training error: 0.0302741
Iteration 48	 Training error: 0.0302735
Iteration 49	 Training error: 0.0302729
We exit because the training is not improving!!
Iteration 1001	 Training error: 0.0302723
NETWORK WEIGHTS
===============
Layer 1 weights:
 Neuron 0: -0.206944 -0.494047 1.66992 -0.642399 
 Neuron 1: -0.425212 -0.684468 -0.187646 0.753306 

Layer 2 weights:
 Neuron 0: -0.192995 -1.32871 -1.51054 
 Neuron 1: -0.640903 -1.96681 0.30296 

Layer 3 weights:
 Neuron 0: -1.27044 -0.44757 -1.27821 

Desired output Vs Obtained output (test)
=========================================
0.0909091 -- 0.169672 
0.0909091 -- 0.172242 
0.272727 -- 0.164895 
0.0909091 -- 0.17906 
0.272727 -- 0.184666 
0 -- 0.181716 
0.363636 -- 0.177588 
0 -- 0.160211 
0.272727 -- 0.181111 
0.0909091 -- 0.183433 
0.181818 -- 0.182683 
0 -- 0.159931 
0.636364 -- 0.170604 
0 -- 0.162412 
0.272727 -- 0.168261 
0 -- 0.159416 
0.363636 -- 0.17974 
0.0909091 -- 0.164283 
0.0909091 -- 0.161424 
0.272727 -- 0.184609 
0 -- 0.162288 
0 -- 0.16744 
0.636364 -- 0.167869 
0.363636 -- 0.161042 
0.454545 -- 0.16555 
0.272727 -- 0.163237 
0.0909091 -- 0.158365 
0.0909091 -- 0.182183 
0.272727 -- 0.177822 
0.0909091 -- 0.149532 
0 -- 0.190179 
0.181818 -- 0.154559 
0.363636 -- 0.1734 
0.181818 -- 0.172123 
0.181818 -- 0.159025 
0 -- 0.150659 
0 -- 0.179414 
0 -- 0.160234 
0.272727 -- 0.160639 
0 -- 0.169075 
0.0909091 -- 0.164302 
0.0909091 -- 0.163438 
0.272727 -- 0.156146 
0.363636 -- 0.156968 
0.272727 -- 0.152395 
0.0909091 -- 0.166648 
0.0909091 -- 0.157174 
0.0909091 -- 0.16033 
0.0909091 -- 0.168361 
0.0909091 -- 0.179523 
0.0909091 -- 0.166476 
0.818182 -- 0.189151 
0.545455 -- 0.179708 
0 -- 0.172168 
0.272727 -- 0.17082 
0.272727 -- 0.17339 
0 -- 0.162534 
0.0909091 -- 0.170307 
0.363636 -- 0.174192 
0.0909091 -- 0.161242 
0.272727 -- 0.172663 
0.363636 -- 0.150805 
0.181818 -- 0.165132 
0.454545 -- 0.179854 
0.181818 -- 0.189613 
0.0909091 -- 0.16158 
0.272727 -- 0.159192 
0.181818 -- 0.163633 
0 -- 0.160205 
0.0909091 -- 0.160983 
0.181818 -- 0.173023 
0.272727 -- 0.14837 
0.0909091 -- 0.185118 
0 -- 0.178935 
0.0909091 -- 0.178888 
0 -- 0.160727 
0 -- 0.165442 
0 -- 0.156607 
0 -- 0.176774 
0 -- 0.161736 
0.0909091 -- 0.179507 
0.272727 -- 0.150739 
0 -- 0.159341 
0.363636 -- 0.190292 
0.0909091 -- 0.182093 
0.0909091 -- 0.17134 
0.545455 -- 0.16794 
0.181818 -- 0.180654 
0.0909091 -- 0.170023 
0.272727 -- 0.179818 
0.0909091 -- 0.179604 
0.363636 -- 0.156749 
0 -- 0.172321 
0 -- 0.174409 
0 -- 0.184603 
0.0909091 -- 0.149552 
0 -- 0.165874 
0.181818 -- 0.165342 
0 -- 0.178117 
0.0909091 -- 0.184638 
0.363636 -- 0.166756 
0.181818 -- 0.156416 
0 -- 0.177659 
0 -- 0.17787 
0 -- 0.166099 
0.272727 -- 0.18025 
0.0909091 -- 0.15959 
0.0909091 -- 0.15481 
0.0909091 -- 0.159772 
0.363636 -- 0.184627 
0.363636 -- 0.151341 
0 -- 0.169682 
0.272727 -- 0.157358 
0 -- 0.14833 
0.454545 -- 0.175339 
0.272727 -- 0.166456 
0.272727 -- 0.157705 
0 -- 0.172027 
0 -- 0.189591 
0.545455 -- 0.180546 
0.454545 -- 0.182804 
0.181818 -- 0.169651 
0.0909091 -- 0.16543 
0 -- 0.173452 
0 -- 0.165734 
0.454545 -- 0.160928 
0.0909091 -- 0.160874 
0 -- 0.160808 
0.0909091 -- 0.178231 
0.636364 -- 0.189613 
0.0909091 -- 0.164383 
0 -- 0.168001 
0 -- 0.166657 
0 -- 0.148195 
0 -- 0.160679 
0.0909091 -- 0.164367 
0.181818 -- 0.17464 
0.181818 -- 0.171806 
0 -- 0.168686 
0.181818 -- 0.184619 
0.181818 -- 0.182816 
0.181818 -- 0.143954 
0.272727 -- 0.153334 
0 -- 0.179418 
0 -- 0.181624 
0 -- 0.1617 
0.0909091 -- 0.179597 
0.0909091 -- 0.162729 
0 -- 0.191085 
0 -- 0.154332 
0.363636 -- 0.172813 
0 -- 0.155657 
0 -- 0.1685 
0.181818 -- 0.180778 
0.272727 -- 0.162278 
0.272727 -- 0.155634 
0.0909091 -- 0.164356 
0 -- 0.177446 
0 -- 0.180041 
0.545455 -- 0.164896 
0.181818 -- 0.183812 
0 -- 0.160651 
0 -- 0.179057 
0 -- 0.182078 
0.181818 -- 0.188373 
0.272727 -- 0.178975 
0.0909091 -- 0.190694 
0.363636 -- 0.176694 
0.181818 -- 0.183902 
0.454545 -- 0.166527 
0.272727 -- 0.17629 
0.181818 -- 0.181658 
0 -- 0.159882 
0 -- 0.180901 
0.181818 -- 0.172249 
0 -- 0.168271 
0 -- 0.171409 
0.545455 -- 0.189492 
0.0909091 -- 0.162806 
0 -- 0.173312 
0 -- 0.181599 
0.181818 -- 0.161873 
0 -- 0.183926 
0.181818 -- 0.179347 
0 -- 0.190213 
0 -- 0.18084 
0.181818 -- 0.179732 
0 -- 0.1605 
0.0909091 -- 0.180562 
0 -- 0.163763 
0.181818 -- 0.159971 
0.272727 -- 0.16428 
0 -- 0.166939 
0.363636 -- 0.178901 
0.0909091 -- 0.163981 
0.181818 -- 0.177852 
0 -- 0.180963 
0 -- 0.14571 
0.545455 -- 0.179402 
0.636364 -- 0.173824 
0.454545 -- 0.148325 
0.181818 -- 0.189684 
0 -- 0.167333 
0 -- 0.181024 
0.0909091 -- 0.178787 
0 -- 0.178558 
0.272727 -- 0.153718 
0 -- 0.162174 
0.181818 -- 0.160819 
0.272727 -- 0.159288 
0.272727 -- 0.160959 
0.181818 -- 0.166442 
0.0909091 -- 0.160491 
0.363636 -- 0.158587 
0.181818 -- 0.160847 
0 -- 0.169896 
0.363636 -- 0.174193 
0.0909091 -- 0.15934 
0.0909091 -- 0.17262 
0.272727 -- 0.190171 
0.0909091 -- 0.160888 
0 -- 0.158691 
0.181818 -- 0.158073 
0.272727 -- 0.146829 
0.272727 -- 0.190261 
0.272727 -- 0.162103 
0.818182 -- 0.151309 
0.454545 -- 0.177533 
0 -- 0.164149 
0.0909091 -- 0.1788 
0.636364 -- 0.170512 
0.181818 -- 0.180726 
0.363636 -- 0.169268 
0.0909091 -- 0.156119 
0 -- 0.178469 
0.363636 -- 0.153647 
0.454545 -- 0.178167 
0 -- 0.179572 
0.363636 -- 0.179665 
0 -- 0.158903 
0.181818 -- 0.178024 
0 -- 0.165654 
0.0909091 -- 0.172609 
0 -- 0.178847 
0.0909091 -- 0.166184 
0.181818 -- 0.17277 
0.545455 -- 0.179557 
0 -- 0.167875 
0.363636 -- 0.18203 
0.181818 -- 0.169973 
0 -- 0.173702 
0.272727 -- 0.161182 
0.0909091 -- 0.17366 
0 -- 0.16497 
0.181818 -- 0.179885 
0.272727 -- 0.152973 
0 -- 0.189628 
0 -- 0.159812 
0.0909091 -- 0.184615 
0.363636 -- 0.158143 
0 -- 0.18465 
0.0909091 -- 0.161159 
0.454545 -- 0.174135 
0 -- 0.150246 
0.272727 -- 0.177507 
0.545455 -- 0.180541 
0.181818 -- 0.16555 
0.636364 -- 0.179445 
0 -- 0.159995 
0 -- 0.176387 
0.272727 -- 0.17883 
0 -- 0.184197 
0.181818 -- 0.164468 
0.181818 -- 0.165537 
0.181818 -- 0.161539 
0.454545 -- 0.16603 
0 -- 0.168711 
0.363636 -- 0.171054 
0.0909091 -- 0.162176 
0.363636 -- 0.163976 
0 -- 0.179249 
0.0909091 -- 0.157669 
0.0909091 -- 0.161361 
0.0909091 -- 0.171634 
0 -- 0.177751 
0.272727 -- 0.159367 
0.363636 -- 0.157623 
0.0909091 -- 0.172628 
0 -- 0.173541 
0 -- 0.178467 
0 -- 0.166129 
0.181818 -- 0.162591 
0 -- 0.17084 
0.0909091 -- 0.165417 
0.0909091 -- 0.18029 
0.0909091 -- 0.176118 
0 -- 0.164377 
0.454545 -- 0.158981 
0.181818 -- 0.174095 
0.181818 -- 0.173753 
0.0909091 -- 0.162142 
0.272727 -- 0.150139 
0.0909091 -- 0.154013 
0 -- 0.168903 
0.181818 -- 0.171745 
0 -- 0.163949 
0 -- 0.162399 
0.181818 -- 0.189605 
0 -- 0.163705 
0.181818 -- 0.164193 
0.272727 -- 0.181135 
0.181818 -- 0.157437 
0 -- 0.150952 
0.181818 -- 0.153417 
0.272727 -- 0.172858 
0.0909091 -- 0.189759 
0.0909091 -- 0.155302 
0.272727 -- 0.174629 
0.0909091 -- 0.172974 
0 -- 0.17452 
0.272727 -- 0.180439 
0.181818 -- 0.178688 
0 -- 0.180358 
0.0909091 -- 0.174849 
0.0909091 -- 0.17578 
0 -- 0.158407 
0 -- 0.186753 
0 -- 0.17678 
0.363636 -- 0.174989 
0 -- 0.177601 
0.0909091 -- 0.15596 
0 -- 0.185113 
0 -- 0.152508 
0 -- 0.155086 
0.0909091 -- 0.184185 
0.181818 -- 0.180266 
0 -- 0.173954 
0.0909091 -- 0.18179 
0.272727 -- 0.171509 
0.181818 -- 0.178961 
0.181818 -- 0.18702 
0.272727 -- 0.177995 
0.727273 -- 0.161367 
0.272727 -- 0.161127 
0.181818 -- 0.162554 
0.0909091 -- 0.18142 
0.0909091 -- 0.18461 
0.272727 -- 0.152311 
0.0909091 -- 0.163083 
0 -- 0.163017 
0.454545 -- 0.179312 
0 -- 0.175225 
0.181818 -- 0.151859 
0.181818 -- 0.181724 
0.181818 -- 0.154677 
0 -- 0.177288 
0.181818 -- 0.190126 
0 -- 0.180798 
0.545455 -- 0.180498 
0 -- 0.164213 
0.181818 -- 0.169081 
0.272727 -- 0.162478 
0.181818 -- 0.162966 
0.636364 -- 0.181747 
0.272727 -- 0.180897 
0.181818 -- 0.145992 
0 -- 0.176059 
0.272727 -- 0.160826 
0.454545 -- 0.181594 
0.363636 -- 0.165592 
0 -- 0.19037 
0.181818 -- 0.15687 
0.181818 -- 0.157109 
0 -- 0.162485 
0.0909091 -- 0.143255 
0.0909091 -- 0.171706 
0.0909091 -- 0.161219 
0.0909091 -- 0.154955 
0.0909091 -- 0.167617 
0.545455 -- 0.178006 
0.0909091 -- 0.159339 
0.181818 -- 0.177456 
0.181818 -- 0.181976 
0.454545 -- 0.178672 
0.0909091 -- 0.167249 
0.0909091 -- 0.171237 
0 -- 0.153645 
0.181818 -- 0.151895 
0.272727 -- 0.14653 
0.0909091 -- 0.162562 
0.636364 -- 0.179321 
0 -- 0.177828 
0.181818 -- 0.160627 
0.545455 -- 0.172614 
0.454545 -- 0.182961 
0.454545 -- 0.161399 
0.181818 -- 0.167003 
0.0909091 -- 0.18129 
0.0909091 -- 0.160889 
0.0909091 -- 0.17381 
0 -- 0.179621 
0 -- 0.189591 
0.181818 -- 0.160855 
0.454545 -- 0.175825 
0 -- 0.17185 
0.181818 -- 0.18985 
0 -- 0.165277 
0.0909091 -- 0.170902 
0.272727 -- 0.174172 
0 -- 0.159933 
0 -- 0.161804 
0.181818 -- 0.180438 
0.272727 -- 0.155974 
0 -- 0.169065 
0.363636 -- 0.162097 
0.272727 -- 0.160308 
0 -- 0.147828 
0.272727 -- 0.166592 
0 -- 0.147444 
0.181818 -- 0.177702 
0 -- 0.179488 
0.363636 -- 0.17619 
0.0909091 -- 0.154383 
0.0909091 -- 0.189148 
0.454545 -- 0.183941 
0.181818 -- 0.143828 
0.0909091 -- 0.18511 
0 -- 0.158516 
0.272727 -- 0.168194 
0.0909091 -- 0.165704 
0 -- 0.183133 
0 -- 0.16503 
0 -- 0.161907 
0.363636 -- 0.183179 
0 -- 0.162795 
0 -- 0.145818 
0.181818 -- 0.151391 
0.0909091 -- 0.15998 
0.181818 -- 0.15154 
0 -- 0.164202 
0.0909091 -- 0.166975 
0.454545 -- 0.177241 
0.0909091 -- 0.180274 
0 -- 0.160928 
0.0909091 -- 0.150961 
0 -- 0.163303 
0.272727 -- 0.184617 
0 -- 0.166447 
0.181818 -- 0.154784 
0.0909091 -- 0.166908 
0.272727 -- 0.160367 
0.0909091 -- 0.172574 
0.363636 -- 0.162988 
0 -- 0.156315 
0.454545 -- 0.175779 
0.181818 -- 0.16916 
0.272727 -- 0.17262 
0.363636 -- 0.156807 
0.0909091 -- 0.18159 
0.0909091 -- 0.177057 
0.0909091 -- 0.161956 
0.454545 -- 0.152354 
0 -- 0.172846 
0.545455 -- 0.18914 
0.0909091 -- 0.189674 
0.0909091 -- 0.148886 
0 -- 0.147681 
0 -- 0.1618 
0.0909091 -- 0.173964 
0.181818 -- 0.191059 
0.181818 -- 0.180288 
0 -- 0.190072 
0 -- 0.170821 
0.0909091 -- 0.179481 
0 -- 0.161515 
0.545455 -- 0.172585 
0.0909091 -- 0.168175 
0.545455 -- 0.190128 
0.181818 -- 0.151898 
0.181818 -- 0.162567 
0.0909091 -- 0.187948 
0.181818 -- 0.167188 
0.181818 -- 0.155421 
0.0909091 -- 0.190263 
0 -- 0.162064 
0.181818 -- 0.162712 
0.272727 -- 0.156938 
0 -- 0.154536 
0 -- 0.178254 
0 -- 0.178841 
0.181818 -- 0.152303 
0.181818 -- 0.179534 
0.272727 -- 0.184621 
0.454545 -- 0.159347 
0.0909091 -- 0.15968 
0.636364 -- 0.177202 
0 -- 0.163547 
0.545455 -- 0.15163 
0.181818 -- 0.184092 
0.272727 -- 0.179579 
0.363636 -- 0.177201 
0 -- 0.177431 
0.272727 -- 0.17121 
0.0909091 -- 0.157907 
0.0909091 -- 0.156979 
0 -- 0.154263 
0 -- 0.151393 
0.0909091 -- 0.19001 
0.0909091 -- 0.162389 
0.181818 -- 0.155035 
0.272727 -- 0.161044 
0.181818 -- 0.158974 
0.181818 -- 0.158725 
0 -- 0.179492 
0 -- 0.181732 
0.0909091 -- 0.189482 
0 -- 0.18205 
0 -- 0.161616 
0.545455 -- 0.177042 
0.272727 -- 0.171055 
0.0909091 -- 0.175205 
0.0909091 -- 0.1574 
0 -- 0.162395 
0.363636 -- 0.164935 
0 -- 0.14826 
0.0909091 -- 0.177394 
0 -- 0.175571 
0 -- 0.163456 
0.181818 -- 0.179859 
0.181818 -- 0.174775 
0.363636 -- 0.17681 
0.181818 -- 0.189861 
0.181818 -- 0.179007 
0.363636 -- 0.162322 
0.272727 -- 0.147042 
0.0909091 -- 0.17289 
0 -- 0.150876 
0 -- 0.182316 
0.181818 -- 0.16284 
0.0909091 -- 0.176732 
0 -- 0.16072 
0 -- 0.167223 
0 -- 0.173113 
0.0909091 -- 0.159603 
0 -- 0.172304 
0 -- 0.166284 
We end!! => Final test error: 0.0274105
**********
SEED 4
**********
Iteration 1	 Training error: 0.0304351
Iteration 2	 Training error: 0.030431
Iteration 3	 Training error: 0.0304271
Iteration 4	 Training error: 0.0304236
Iteration 5	 Training error: 0.0304203
Iteration 6	 Training error: 0.0304173
Iteration 7	 Training error: 0.0304145
Iteration 8	 Training error: 0.030412
Iteration 9	 Training error: 0.0304096
Iteration 10	 Training error: 0.0304075
Iteration 11	 Training error: 0.0304055
Iteration 12	 Training error: 0.0304038
Iteration 13	 Training error: 0.0304021
Iteration 14	 Training error: 0.0304006
Iteration 15	 Training error: 0.0303992
Iteration 16	 Training error: 0.0303979
Iteration 17	 Training error: 0.0303967
